"","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"6934",6410894,"AGROSAN PÁNUCO","PLAGUICIDAS Y FERTILIZANTES NACIONALES SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","BOULEVARD","SALVADOR DÍAZ MIRÓN","BOULEVARD","FRANCISCO VILLA","CALLE","TENERIFE","CALLE","21 DE MARZO",5,NA,NA,NA,NA,NA,"COLONIA","REVOLUCIÓN MEXICANA",NA,NA,NA,92000,"30","VERACRUZ DE IGNACIO DE LA LLAVE","123","Pánuco","0001","Pánuco","0711","011",NA,NA,NA,"Fijo",22.0554349,-98.18793762,"JULIO 2010"
"6935",6406747,"AGROSAN PAPANTLA","PLAGUICIDAS Y FERTILIZANTES NACIONALES SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","5 DE MAYO","CALLE","16 DE SEPTIEMBRE","CALLE","REFORMA","CALLE","VISTA HERMOSA",500,NA,NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,93400,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0001","Papantla de Olarte","0210","033",NA,NA,NA,"Fijo",20.44580427,-97.32451953,"JULIO 2010"
"6936",6406759,"AGROSAN POZA RICA","PLAGUICIDAS Y FERTILIZANTES NACIONALES SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","BOULEVARD","LÁZARO CÁRDENAS","BOULEVARD","JOSEFA ORTIZ DE DOMÍNGUEZ","CALLE","VICENTE SUÁREZ","CALLE","JOSEFA ORTIZ DE DOMÍNGUEZ",304,"E",NA,NA,NA,NA,"COLONIA","MORELOS",NA,NA,NA,93340,"30","VERACRUZ DE IGNACIO DE LA LLAVE","131","Poza Rica de Hidalgo","0001","Poza Rica de Hidalgo","0198","012",NA,NA,NA,"Fijo",20.52903547,-97.46959294,"JULIO 2010"
"6937",6412290,"AGROSAN SAN ANDRÉS","PLAGUICIDAS Y FERTILIZANTES NACIONALES SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","MANUEL A. DE LA CABADA","CALLE","SOLANA",NA,"NINGUNO",NA,"NINGUNO",76,NA,NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,95700,"30","VERACRUZ DE IGNACIO DE LA LLAVE","141","San Andrés Tuxtla","0001","San Andrés Tuxtla","018A","038",NA,NA,NA,"Fijo",18.44924887,-95.21482076,"JULIO 2010"
"6938",6406797,"AGROSAN SAN RAFAEL","PLAGUICIDAS Y FERTILIZANTES NACIONALES SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CARRETERA","NACIONAL","CARRETERA","16 DE SEPTIEMBRE","AVENIDA","JUAN DE DIOS PEZA","CALLE","INDEPENDENCIA",2,NA,NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,93620,"30","VERACRUZ DE IGNACIO DE LA LLAVE","211","San Rafael","0001","San Rafael","003A","018",NA,NA,NA,"Fijo",20.18751004,-96.86895285,"JULIO 2010"
"6939",4249782,"AGROSAN SOCIEDAD CON DUPONT","PLAGUICIDAS Y FERTIZALES NACIONAL, S.A. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","BOULEVARD","LÁZARO CÁRDENAS","CALLE","JOSEFA ORTIZ DE DOMÍNGUEZ","CALLE","VICENTE SUÁREZ","CALLE","CONSTITUCIÓN",701,NA,NA,NA,NA,NA,"COLONIA","MORELOS",NA,NA,NA,93340,"30","VERACRUZ DE IGNACIO DE LA LLAVE","131","Poza Rica de Hidalgo","0001","Poza Rica de Hidalgo","0198","012","7828238452","SUC14@AGROSAN.COM.MX",NA,"Fijo",20.52922558,-97.4696359,"DICIEMBRE 2014"
"6940",6406798,"AGROSAN TLAPACOYAN","PLAGUICIDAS Y FERTILIZANTES NACIONALES SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","HÉROES DE TLAPACOYAN","CALLE","IGNACIO ZARAGOZA","AVENIDA","JUAN DE LA LUZ ENRÍQUEZ","CALLE","FERRER",500,"H",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,93650,"30","VERACRUZ DE IGNACIO DE LA LLAVE","183","Tlapacoyan","0001","Tlapacoyan","0033","027",NA,NA,NA,"Fijo",19.9639187,-97.21340082,"JULIO 2010"
"6941",6406751,"AGROSAN TUXPAN","PLAGUICIDAS Y FERTILIZANTES NACIONALES SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","VICENTE GUERRERO","CALLE","DESIDERIO PAVÓN","CALLE","SANTOS DEGOLLADO","CALLE","CLAVIJERO",56,"A",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,92800,"30","VERACRUZ DE IGNACIO DE LA LLAVE","189","Tuxpan","0001","Túxpam de Rodríguez Cano","0215","009",NA,NA,NA,"Fijo",20.95207645,-97.39913245,"JULIO 2010"
"6942",6406799,"AGROSAN VEGA DE ALATORRE","PLAGUICIDAS Y FERTILIZANTES NACIONALES SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","MAURICIO RODRÍGUEZ","CALLE","RIBERA DEL RÍO","CALLE","LÁZARO CÁRDENAS","CALLE","INDEPENDENCIA",303,NA,NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,93960,"30","VERACRUZ DE IGNACIO DE LA LLAVE","192","Vega de Alatorre","0001","Vega de Alatorre","0102","022",NA,NA,NA,"Fijo",20.02763354,-96.64595389,"JULIO 2010"
"6943",6406933,"AGROSAN XALAPA","PLAGUICIDAS Y FERTILIZANTES NACIONALES SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","FRANCISCO JAVIER CLAVIJERO","CALLE","ISAURO ACOSTA","CALLE","TERESA MEDINA","CALLE","JOSÉ AZUETA",229,NA,NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,91000,"30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0145","010",NA,NA,NA,"Fijo",19.53670859,-96.92456713,"JULIO 2010"
"6944",4374294,"AGROSERVICIO FARFAN",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","16 DE SEPTIEMBRE","AVENIDA","FRANCISCO I. MADERO","AVENIDA","MIGUEL LERDO DE TEJADA","CALLE","PEDRO GARCÍA",712,"B",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,95100,"30","VERACRUZ DE IGNACIO DE LA LLAVE","174","Tierra Blanca","0001","Tierra Blanca","027A","024",NA,NA,NA,"Fijo",18.44637736,-96.35684129,"JULIO 2010"
"6945",4331526,"AGROSERVICIOS DE LA SIERRA","UNIDOS POR SOTEAPAN, S.C. DE R.L. C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","NICOLÁS BRAVO","CALLE","ALLENDE","CALLE","NICOLÁS BRAVO","CALLE","SALAS",0,"SN",NA,NA,NA,NA,"BARRIO","UNO",NA,NA,NA,95900,"30","VERACRUZ DE IGNACIO DE LA LLAVE","149","Soteapan","0001","Soteapan","0154","017",NA,NA,NA,"Fijo",18.22810104,-94.87261842,"DICIEMBRE 2014"
"6946",4428590,"AGROSERVICIOS DEL COFRE",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","AVENIDA","ALEJANDRO VON HUMBOLDT NORTE","CALLE","JUSTO SIERRA","CALLE","VÍCTOR HUGO","CALLE","SOR JUANA INÉS DE LA CRUZ",0,"SN",NA,NA,NA,NA,"COLONIA","AMADO NERVO",NA,NA,NA,91274,"30","VERACRUZ DE IGNACIO DE LA LLAVE","128","Perote","0001","Perote","0455","019","2828253352","AGROSERCOFSMARTIN@HOTMAIL.COM",NA,"Fijo",19.56647441,-97.24042527,"JULIO 2010"
"6947",4320757,"AGROSERVICIOS DEL SURESTE",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","PRIMERO DE MAYO","CALLE","3 DE DICIEMBRE","CALLE","ANTONIO BALLEZO","CALLE","DE LAS TORRES",0,"SN",NA,NA,NA,NA,"COLONIA","URSULO GALVAN",NA,NA,NA,95222,"30","VERACRUZ DE IGNACIO DE LA LLAVE","181","Tlalixcoyan","0071","Piedras Negras","0217","009","2859575026","AGROSML@HOTMAIL.COM",NA,"Fijo",18.77018853,-96.16933739,"DICIEMBRE 2014"
"6948",4218369,"AGROSERVICIOS PAPANTLA",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","AVENIDA","MIGUEL HIDALGO","CALLE","AVENIDA MIGUEL HIDALGO","CALLE","MIGUEL HIDALGO","CALLE","LOMA BONITA",0,"SN",NA,NA,NA,NA,NA,"EL CHOTE",NA,NA,NA,93534,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0034","El Chote","0456","070",NA,NA,NA,"Fijo",20.40341857,-97.33952316,"JULIO 2010"
"6949",4244449,"AGROSERVICIOS TIHUTLAN",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","16 DE SEPTIEMBRE","CALLE","2 DE ABRIL","CALLE","MINA","CALLE","LUIS DONALDO COLOSIO",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,92900,"30","VERACRUZ DE IGNACIO DE LA LLAVE","175","Tihuatlán","0001","Tihuatlán","0188","018",NA,NA,NA,"Fijo",20.71591299,-97.53600469,"DICIEMBRE 2014"
"6950",4303465,"AGROTEC CUITLAHUAC",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","AVENIDA","3","CALLE","9","CALLE","7","AVENIDA","5",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,94910,"30","VERACRUZ DE IGNACIO DE LA LLAVE","053","Cuitláhuac","0001","Cuitláhuac","0113","008",NA,NA,NA,"Fijo",18.81253006,-96.71975815,"DICIEMBRE 2014"
"6951",4415602,"AGROTECH",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","RIBERA","CALLE","NINGUNO","CERRADA","FELIPE GARCÍA EGUIÑO","CALLEJÓN","FELIPE GARCÍA EGUIÑO",68,NA,NA,NA,NA,NA,"COLONIA","ZONA CENTRO",NA,NA,NA,92401,"30","VERACRUZ DE IGNACIO DE LA LLAVE","205","El Higo","0001","El Higo","0206","010","4893750729","MAHH_AGROTECH2011@HOTMAIL.COM",NA,"Fijo",21.77399563,-98.45584508,"JULIO 2010"
"6952",4414330,"AGROUNION",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","ADOLFO LÓPEZ MATEOS","AVENIDA","LÁZARO CÁRDENAS","CALLE","PRIMERO DE MAYO","CALLE","JAIME NUNÓ",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,95676,"30","VERACRUZ DE IGNACIO DE LA LLAVE","094","Juan Rodríguez Clara","0044","Los Tigres (San Marcos)","0296","004","2838771829",NA,NA,"Fijo",17.89074082,-95.35051586,"JULIO 2010"
"6953",4362993,"AGROUNIVERSAL",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","15","AVENIDA","6","AVENIDA","4","CALLE","15",419,NA,"419","1",NA,NA,"COLONIA","BARRIO DE SAN MIGUEL",NA,NA,NA,94620,"30","VERACRUZ DE IGNACIO DE LA LLAVE","044","Córdoba","0001","Córdoba","0063","047","2717179705",NA,NA,"Fijo",18.89223805,-96.92846689,"JULIO 2010"
"6954",4264297,"AGROVER",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","6 a 10 personas","AVENIDA","ALEJANDRO VON HUMBOLDT SUR","AVENIDA","FELIPE CARRILLO PUERTO","CALLE","LEONA VICARIO","CALLE","HERMENEGILDO GALEANA",61,"B",NA,NA,NA,NA,"COLONIA","VICENTE GUERRERO",NA,NA,NA,91276,"30","VERACRUZ DE IGNACIO DE LA LLAVE","128","Perote","0001","Perote","0328","002",NA,NA,NA,"Fijo",19.55946409,-97.24959292,"DICIEMBRE 2014"
"6955",4381886,"AGROVETERINARIA AGROVISA, S.A. DE C.V.","AGROVISA SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","FRANCISCO I. MADERO","CALLE","IGNACIO ALDAMA","CALLE","XICOTÉNCATL","CALLE","VENUSTIANO CARRANZA",36,"B",NA,NA,NA,NA,"COLONIA","PLAYÓN SUR",NA,NA,NA,96700,"30","VERACRUZ DE IGNACIO DE LA LLAVE","108","Minatitlán","0001","Minatitlán","0537","023","9222234961",NA,NA,"Fijo",17.9793297,-94.54478004,"JULIO 2010"
"6956",4218396,"AGROVETERINARIA CAPULIN",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","AVENIDA","MIGUEL HIDALGO","AVENIDA","GUTIÉRREZ BARRIOS","CALLE","MIGUEL ALEMÁN","CALLE","LOMA BONITA",0,"SN",NA,NA,NA,NA,NA,"EL CHOTE",NA,NA,NA,93534,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0034","El Chote","0456","022",NA,NA,NA,"Fijo",20.40269371,-97.3401045,"JULIO 2010"
"6957",4334470,"AGROVETERINARIA CLARA",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","LIBERTAD","CALLE","NINGUNO","CALLE","VICENTE GUERRERO","CALLE","LÁZARO CÁRDENAS",0,"SN",NA,NA,NA,NA,"BARRIO","SAN MIGUEL",NA,NA,NA,96180,"30","VERACRUZ DE IGNACIO DE LA LLAVE","172","Texistepec","0001","Texistepec","0203","022",NA,NA,NA,"Fijo",17.89686532,-94.81557954,"DICIEMBRE 2014"
"6958",4381890,"AGROVETERINARIA EL CAMPESINO",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","FRANCISCO I. MADERO","CALLE","IGNACIO ALDAMA","CALLE","XICOTÉNCATL","CALLE","VENUSTIANO CARRANZA",34,NA,NA,NA,NA,NA,"COLONIA","PLAYÓN SUR",NA,NA,NA,96700,"30","VERACRUZ DE IGNACIO DE LA LLAVE","108","Minatitlán","0001","Minatitlán","0537","023","9222229796","ELCAPESINOFACTURAS@GMAIL.COM",NA,"Fijo",17.97926164,-94.54494087,"JULIO 2010"
"6959",4428819,"AGROVETERINARIA EL CAMPIRANO",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","GUTIÉRREZ ZAMORA","CALLE","5 DE MAYO","CALLE","BENITO JUÁREZ","CALLE","NIÑOS HÉROES",35,NA,NA,NA,NA,NA,"BARRIO","CENTRO",NA,NA,NA,96930,"30","VERACRUZ DE IGNACIO DE LA LLAVE","070","Hidalgotitlán","0001","Hidalgotitlán","0275","014","9242646077",NA,NA,"Fijo",17.77152673,-94.64787967,"JULIO 2010"
"6960",4342602,"AGROVETERINARIA EL PAISANO 2",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","GUTIÉRREZ ZAMORA","CALLE","FRANCISCO I. MADERO","CALLE","BENITO JUÁREZ","CALLE","GUTIÉRREZ ZAMORA",0,"SN",NA,NA,NA,NA,"BARRIO","CENTRO",NA,NA,NA,96930,"30","VERACRUZ DE IGNACIO DE LA LLAVE","070","Hidalgotitlán","0001","Hidalgotitlán","0275","005",NA,NA,NA,"Fijo",17.77193623,-94.64780988,"DICIEMBRE 2014"
"6961",4363347,"AGROVETERINARÍA EL RODEO",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","AVIADOR ROVIROSA","CALLE","20 DE NOVIEMBRE","AVENIDA","20 DE NOVIEMBRE","AVENIDA","20 DE NOVIEMBRE",2,NA,NA,NA,NA,NA,"BARRIO","LAS FLORES",NA,NA,NA,96980,"30","VERACRUZ DE IGNACIO DE LA LLAVE","061","Las Choapas","0001","Las Choapas","0948","015",NA,NA,NA,"Fijo",17.90455102,-94.09272195,"JULIO 2010"
"6962",4456710,"AGROVETERINARIA EL SEMBRADOR",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","8 DE MAYO","CALLE","PÍPILA","CALLEJÓN","HIDALGO","CALLE","IGNACIO ALLENDE",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0001","Álamo","0397","014","7658445776",NA,NA,"Fijo",20.91482041,-97.67516328,"JULIO 2010"
"6963",4256719,"AGROVETERINARIA HUEYTEPEC",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","AVENIDA","LÁZARO CÁRDENAS","CALLE","DÍAZ MIRÓN","CALLE","FRANCISCO VILLA","AVENIDA","INDEPENDENCIA",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,93575,"30","VERACRUZ DE IGNACIO DE LA LLAVE","158","Tecolutla","0016","Hueytepec","0280","007",NA,NA,NA,"Fijo",20.32796857,-97.0277787,"DICIEMBRE 2014"
"6964",4428806,"AGROVETERINARIA LA ESPERANZA",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","FRANCISCO I. MADERO","CALLE","NIÑOS HÉROES","CALLE","GUTIÉRREZ ZAMORA","CALLE","BENITO JUÁREZ",0,"SN",NA,NA,NA,NA,"BARRIO","CENTRO",NA,NA,NA,96930,"30","VERACRUZ DE IGNACIO DE LA LLAVE","070","Hidalgotitlán","0001","Hidalgotitlán","0275","006",NA,NA,NA,"Fijo",17.77196468,-94.64886935,"JULIO 2010"
"6965",4328731,"AGROVETERINARIA LA HERRADURA",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","MANUEL ÁVILA CAMACHO","CALLE","LEONA VICARIO","CALLE","19 DE MARZO","CALLEJÓN","NINGUNO",0,"SN",NA,NA,NA,NA,NA,"TLAPACOYAN",NA,NA,NA,95830,"30","VERACRUZ DE IGNACIO DE LA LLAVE","143","Santiago Tuxtla","0072","Tlapacoyan","0343","015",NA,NA,NA,"Fijo",18.45596998,-95.40167356,"DICIEMBRE 2014"
"6966",4407062,"AGROVETERINARIA LA NUEVA ALIANZA",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","5 DE MAYO","CALLE","MIGUEL HIDALGO","PROLONGACIÓN","IGNACIO DE LA LLAVE","CALLE","FRANCISCO ZARCO",8,NA,NA,NA,NA,NA,"COLONIA","ZONA CENTRO",NA,NA,NA,93990,"30","VERACRUZ DE IGNACIO DE LA LLAVE","123","Pánuco","0001","Pánuco","0406","027",NA,NA,NA,"Fijo",22.05756694,-98.17815022,"JULIO 2010"
"6967",4250317,"AGROVETERINARIA LA PRADERA",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","BOULEVARD","ADOLFO RUIZ CORTINES","CALLE","HERÓICO COLEGIO MILITAR","AVENIDA","LÁZARO CÁRDENAS","CALLE","CENTRAL NORTE",0,"SN",NA,NA,NA,NA,"COLONIA","OBRERA",NA,NA,NA,93260,"30","VERACRUZ DE IGNACIO DE LA LLAVE","131","Poza Rica de Hidalgo","0001","Poza Rica de Hidalgo","0234","045","7821434318",NA,NA,"Fijo",20.52615115,-97.46428771,"DICIEMBRE 2014"
"6968",4394859,"AGROVETERINARIA LA VAQUITA","LA VAQUITA DE CARRANZA S.C. DE RL, DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CALLE","MIGUEL ALEMÁN","CALLE","MIGUEL ALEMÁN","CALLE","MIGUEL NEGRETE","CALLE","FRANCISCO JAVIER MINA",0,"SN",NA,NA,NA,"SN","BARRIO","TAMARINDO",NA,NA,NA,96049,"30","VERACRUZ DE IGNACIO DE LA LLAVE","003","Acayucan","0001","Acayucan","0323","031","9242451921",NA,NA,"Fijo",17.94794273,-94.90995182,"JULIO 2010"
"6969",4218418,"AGROVETERINARIA LOS COMPADRES",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","AVENIDA","MIGUEL HIDALGO","CALLE","5 DE MAYO","CALLE","AVENIDA MIGUEL HIDALGO","PRIVADA","NINGUNO",0,"SN",NA,NA,NA,NA,NA,"EL CHOTE",NA,NA,NA,93534,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0034","El Chote","0456","034",NA,NA,NA,"Fijo",20.40534428,-97.33803721,"JULIO 2010"
"6970",4433603,"AGROVETERINARIA NEMITANEZI",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","MIGUEL HIDALGO","CALLE","GUILLERMO PRIETO","CALLE","MIGUEL HIDALGO","CALLE","GUILLERMO PRIETO",0,"SN",NA,NA,NA,NA,"BARRIO","COACOTLA",NA,NA,NA,96349,"30","VERACRUZ DE IGNACIO DE LA LLAVE","048","Cosoleacaque","0008","Coacotla","0753","003",NA,NA,NA,"Fijo",17.93348771,-94.66974676,"JULIO 2010"
"6971",4325711,"AGROVETERINARIA SAN RAFAEL",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","B JUÁREZ","CALLE","VICENTE GUERRERO","CALLE","NIÑOS HÉROES","CALLE","ALTAMIRANO",0,"SN",NA,NA,NA,NA,"COLONIA","NUEVA",NA,NA,NA,95580,"30","VERACRUZ DE IGNACIO DE LA LLAVE","169","José Azueta","0001","Villa Azueta","0176","029",NA,NA,NA,"Fijo",18.07400361,-95.7142503,"DICIEMBRE 2014"
"6972",4214212,"AGROVETERINARIA SERVIAGRO",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","5 DE MAYO","CALLE","16 DE SEPTIEMBRE","CALLE","5 DE FEBRERO","CALLE","2 DE ABRIL",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,92900,"30","VERACRUZ DE IGNACIO DE LA LLAVE","175","Tihuatlán","0001","Tihuatlán","0188","009",NA,NA,NA,"Fijo",20.71501982,-97.53425291,"JULIO 2010"
"6973",4329138,"AGROVETSA",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","MATÍAS ROMERO","CALLE","COMONFORT","CALLE","MANUEL A. DE LA CABADA","CALLE","MATÍAS ROMERO",379,NA,NA,NA,NA,"SN","COLONIA","CENTRO",NA,NA,NA,95780,"30","VERACRUZ DE IGNACIO DE LA LLAVE","141","San Andrés Tuxtla","0001","San Andrés Tuxtla","0601","016",NA,NA,NA,"Fijo",18.4496108,-95.21661352,"DICIEMBRE 2014"
"6974",6462931,"AGRYSMART AGROQUIMICOS",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","NINGUNO","CALLE","PAREJAS","CALLE","OCAMPO",NA,"NINGUNO",0,"SN",NA,NA,NA,NA,NA,"COTAXTLA",NA,NA,NA,92990,"30","VERACRUZ DE IGNACIO DE LA LLAVE","049","Cotaxtla","0001","Cotaxtla","0093","013",NA,NA,NA,"Fijo",18.8343709,-96.39789655,"JULIO 2010"
"6975",4312334,"AGUAS LATINAS MEXICO, S. DE R.L. DE C.V.","AGUA LATINAS MEXICO, S. DE R.L. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CALLE","CUAUHTÉMOC","CALLE","ELECTRÓNICA","AVENIDA","CUAUHTÉMOC","AVENIDA","GUADALUPE VICTORIA",110,NA,NA,NA,401,NA,"UNIDAD HABITACIONAL","TECNOLOGICO",NA,NA,NA,91839,"30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","1451","030","2299866776","NAHUM.LAGUNES@AGUASLAITNAS.COM",NA,"Fijo",19.21472419,-96.16997776,"DICIEMBRE 2014"
"6976",4230499,"ALIANZA CITRICOLA",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","BOULEVARD","CARLOS SALINAS DE GORTARI (RAFAEL MARTÍNEZ DE LA TORRE)","AVENIDA","5 DE FEBRERO","CALLE","NOGALES","CALLE","FRANCISCO VILLA",0,"SN",NA,NA,NA,NA,"COLONIA","PLAN DE AYALA",NA,NA,NA,93600,"30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","1160","002",NA,NA,NA,"Fijo",20.07045179,-97.04647896,"JULIO 2010"
"6977",6410454,"ALMACEN DE INSUMOS","UNION GANADERA REGIONAL DEL NORTE DE VERACRUZ",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","HIDALGO","CALLE","GONZÁLEZ ORTEGA","CALLE","PATONI","CALLE","MORELOS",17,NA,NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,92132,"30","VERACRUZ DE IGNACIO DE LA LLAVE","129","Platón Sánchez","0001","Platón Sánchez","0062","017","017898950709",NA,NA,"Fijo",21.27271245,-98.37375359,"JULIO 2010"
"6978",4323630,"ANALISIS DE MERCADO NNOVAGRO",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","AVENIDA","JOSÉ AZUETA","CALLE","AQUILES SERDÁN","CALLE","CABALLITO","AVENIDA","FRANCISCO I. MADERO",119,NA,NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,95400,"30","VERACRUZ DE IGNACIO DE LA LLAVE","045","Cosamaloapan de Carpio","0001","Cosamaloapan","0198","014",NA,NA,NA,"Fijo",18.36519099,-95.79284204,"DICIEMBRE 2014"
"6979",4326304,"ANANAS AGROQUIMICOS Y FERTILIZANTES.",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","MARIANO MATAMOROS","PRIVADA","NINGUNO","CALLE","RICARDO FLORES MAGÓN","CALLE","SELECCIONE UNA OPCIÓNIGNACIO ALLENDE",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,95641,"30","VERACRUZ DE IGNACIO DE LA LLAVE","077","Isla","0001","Isla","0168","009","2838741043",NA,NA,"Fijo",18.02635068,-95.52408324,"DICIEMBRE 2014"
